sample_id	group	workflow	name	count	level	classification_status
MG_sample_2	MG	MetaflowX	s__Anaerotignum lactatifermentans	1	species	classified
MG_sample_2	MG	MetaflowX	s__Clostridium nitritogenes	1	species	classified
MG_sample_2	MG	MetaflowX	s__Collinsella bouchesdurhonensis	1	species	classified
MG_sample_2	MG	MetaflowX	s__Coriobacterium glomerans	1	species	classified
MG_sample_2	MG	MetaflowX	s__Lacticaseibacillus paracasei	1	species	classified
MG_sample_2	MG	MetaflowX	s__Lactiplantibacillus plantarum	1	species	classified
MG_sample_2	MG	MetaflowX	s__Lactobacillus helveticus	1	species	classified
MG_sample_2	MG	MetaflowX	s__Lactobacillus kefiranofaciens	1	species	classified
MG_sample_2	MG	MetaflowX	s__Lactobacillus mulieris	1	species	classified
MG_sample_2	MG	MetaflowX	s__Lactococcus lactis	1	species	classified
MG_sample_2	MG	MetaflowX	s__Latilactobacillus sakei	1	species	classified
MG_sample_2	MG	MetaflowX	s__Ligilactobacillus acidipiscis	1	species	classified
MG_sample_2	MG	MetaflowX	s__Ligilactobacillus agilis	1	species	classified
MG_sample_2	MG	MetaflowX	s__Loigolactobacillus coryniformis	1	species	classified
MG_sample_2	MG	MetaflowX	s__Mesoaciditoga lauensis	1	species	classified
MG_sample_2	MG	MetaflowX	s__NK4A144 sp000424365	1	species	classified
MG_sample_2	MG	MetaflowX	s__Porphyromonas gingivalis	1	species	classified
MG_sample_2	MG	MetaflowX	s__Porphyromonas pasteri	1	species	classified
MG_sample_2	MG	MetaflowX	s__Porphyromonas_A cangingivalis	1	species	classified
MG_sample_2	MG	MetaflowX	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_2	MG	MetaflowX	s__Rikenella microfusus	1	species	classified
MG_sample_2	MG	MetaflowX	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_2	MG	MetaflowX	s__Streptococcus pneumoniae	1	species	classified
MG_sample_2	MG	MetaflowX	s__Thermophilibacter provencensis	1	species	classified
MG_sample_2	MG	MetaflowX	s__Ureaplasma parvum	1	species	classified
MG_sample_2	MG	nf-mag	s__	1	species	unclassified
MG_sample_2	MG	nf-mag	s__Adlercreutzia mucosicola	1	species	classified
MG_sample_2	MG	nf-mag	s__Akkermansia muciniphila_A	1	species	classified
MG_sample_2	MG	nf-mag	s__Alistipes finegoldii	1	species	classified
MG_sample_2	MG	nf-mag	s__Anaerotignum lactatifermentans	1	species	classified
MG_sample_2	MG	nf-mag	s__Clostridium nitritogenes	1	species	classified
MG_sample_2	MG	nf-mag	s__Collinsella bouchesdurhonensis	1	species	classified
MG_sample_2	MG	nf-mag	s__Coriobacterium glomerans	1	species	classified
MG_sample_2	MG	nf-mag	s__Lacticaseibacillus paracasei	1	species	classified
MG_sample_2	MG	nf-mag	s__Lactiplantibacillus plantarum	1	species	classified
MG_sample_2	MG	nf-mag	s__Lactococcus lactis	1	species	classified
MG_sample_2	MG	nf-mag	s__Ligilactobacillus acidipiscis	1	species	classified
MG_sample_2	MG	nf-mag	s__Ligilactobacillus agilis	1	species	classified
MG_sample_2	MG	nf-mag	s__Mesoaciditoga lauensis	1	species	classified
MG_sample_2	MG	nf-mag	s__NK4A144 sp000424365	1	species	classified
MG_sample_2	MG	nf-mag	s__Porphyromonas pasteri	1	species	classified
MG_sample_2	MG	nf-mag	s__Porphyromonas_A cangingivalis	1	species	classified
MG_sample_2	MG	nf-mag	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_2	MG	nf-mag	s__Rikenella microfusus	1	species	classified
MG_sample_2	MG	nf-mag	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_2	MG	nf-mag	s__Streptococcus pneumoniae	1	species	classified
MG_sample_2	MG	nf-mag	s__Thermophilibacter provencensis	1	species	classified
MG_sample_2	MG	nf-mag	s__Ureaplasma parvum	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Alistipes excrementavium	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Alistipes finegoldii	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Bdellovibrio bacteriovorus	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Bdellovibrio bacteriovorus_B	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Bilophila wadsworthia	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Butyrivibrio sp000423945	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Culturomica lanea	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Eisenbergiella tayi	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Enterocloster asparagiformis	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Enterocloster clostridioformis	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Faecalibacterium prausnitzii	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Faecalimonas sp000209385	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Hominimerdicola sp000621805	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Hungatella effluvii	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Hungatella hathewayi	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Kandleria vitulina	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Kineothrix sp000403275	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Lacticaseibacillus paracasei	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Lactobacillus kefiranofaciens	1	species	classified
MG_sample_5	MG	MetaWRAP	s__NK4A144 sp000424365	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Oribacterium parvum	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Papillibacter cinnamivorans	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Petralouisia sp000403255	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Porphyromonas gingivalis	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Porphyromonas_A cangingivalis	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Prevotella buccae	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Prevotella maculosa	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Robiginitomaculum antarcticum	1	species	classified
MG_sample_5	MG	MetaWRAP	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_5	MG	MetaflowX	s__Alistipes excrementavium	1	species	classified
MG_sample_5	MG	MetaflowX	s__Alistipes finegoldii	1	species	classified
MG_sample_5	MG	MetaflowX	s__Bacteroides thetaiotaomicron	1	species	classified
MG_sample_5	MG	MetaflowX	s__Bdellovibrio bacteriovorus	1	species	classified
MG_sample_5	MG	MetaflowX	s__Bdellovibrio bacteriovorus_B	1	species	classified
MG_sample_5	MG	MetaflowX	s__Bilophila wadsworthia	1	species	classified
MG_sample_5	MG	MetaflowX	s__Butyrivibrio sp000423945	1	species	classified
MG_sample_5	MG	MetaflowX	s__Culturomica lanea	1	species	classified
MG_sample_5	MG	MetaflowX	s__Eisenbergiella tayi	1	species	classified
MG_sample_5	MG	MetaflowX	s__Enterocloster asparagiformis	1	species	classified
MG_sample_5	MG	MetaflowX	s__Enterocloster clostridioformis	1	species	classified
MG_sample_5	MG	MetaflowX	s__Faecalibacterium prausnitzii	1	species	classified
MG_sample_5	MG	MetaflowX	s__Faecalimonas sp000209385	1	species	classified
MG_sample_5	MG	MetaflowX	s__Hominimerdicola sp000621805	1	species	classified
MG_sample_5	MG	MetaflowX	s__Hungatella effluvii	1	species	classified
MG_sample_5	MG	MetaflowX	s__Hungatella hathewayi	1	species	classified
MG_sample_5	MG	MetaflowX	s__Kineothrix sp000403275	1	species	classified
MG_sample_5	MG	MetaflowX	s__Lacticaseibacillus paracasei	1	species	classified
MG_sample_5	MG	MetaflowX	s__Lactobacillus kefiranofaciens	1	species	classified
MG_sample_5	MG	MetaflowX	s__NK4A144 sp000424365	1	species	classified
MG_sample_5	MG	MetaflowX	s__Oribacterium parvum	1	species	classified
MG_sample_5	MG	MetaflowX	s__Papillibacter cinnamivorans	1	species	classified
MG_sample_5	MG	MetaflowX	s__Petralouisia sp000403255	1	species	classified
MG_sample_5	MG	MetaflowX	s__Porphyromonas gingivalis	1	species	classified
MG_sample_5	MG	MetaflowX	s__Porphyromonas_A cangingivalis	1	species	classified
MG_sample_5	MG	MetaflowX	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_5	MG	MetaflowX	s__Prevotella buccae	1	species	classified
MG_sample_5	MG	MetaflowX	s__Prevotella maculosa	1	species	classified
MG_sample_5	MG	MetaflowX	s__Robiginitomaculum antarcticum	1	species	classified
MG_sample_5	MG	MetaflowX	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_5	MG	nf-mag	s__Alistipes excrementavium	1	species	classified
MG_sample_5	MG	nf-mag	s__Alistipes finegoldii	1	species	classified
MG_sample_5	MG	nf-mag	s__Bacteroides thetaiotaomicron	1	species	classified
MG_sample_5	MG	nf-mag	s__Bdellovibrio bacteriovorus	1	species	classified
MG_sample_5	MG	nf-mag	s__Bdellovibrio bacteriovorus_B	1	species	classified
MG_sample_5	MG	nf-mag	s__Bilophila wadsworthia	1	species	classified
MG_sample_5	MG	nf-mag	s__Butyrivibrio sp000423945	1	species	classified
MG_sample_5	MG	nf-mag	s__Culturomica lanea	1	species	classified
MG_sample_5	MG	nf-mag	s__Enterocloster asparagiformis	1	species	classified
MG_sample_5	MG	nf-mag	s__Enterocloster clostridioformis	1	species	classified
MG_sample_5	MG	nf-mag	s__Faecalibacterium prausnitzii	1	species	classified
MG_sample_5	MG	nf-mag	s__Faecalimonas sp000209385	1	species	classified
MG_sample_5	MG	nf-mag	s__Hominimerdicola sp000621805	1	species	classified
MG_sample_5	MG	nf-mag	s__Hungatella effluvii	1	species	classified
MG_sample_5	MG	nf-mag	s__Hungatella hathewayi	1	species	classified
MG_sample_5	MG	nf-mag	s__Kandleria vitulina	1	species	classified
MG_sample_5	MG	nf-mag	s__Kineothrix sp000403275	1	species	classified
MG_sample_5	MG	nf-mag	s__Lacticaseibacillus paracasei	1	species	classified
MG_sample_5	MG	nf-mag	s__Lactobacillus kefiranofaciens	1	species	classified
MG_sample_5	MG	nf-mag	s__NK4A144 sp000424365	1	species	classified
MG_sample_5	MG	nf-mag	s__Oribacterium parvum	1	species	classified
MG_sample_5	MG	nf-mag	s__Petralouisia sp000403255	1	species	classified
MG_sample_5	MG	nf-mag	s__Porphyromonas gingivalis	1	species	classified
MG_sample_5	MG	nf-mag	s__Porphyromonas_A cangingivalis	1	species	classified
MG_sample_5	MG	nf-mag	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_5	MG	nf-mag	s__Prevotella buccae	1	species	classified
MG_sample_5	MG	nf-mag	s__Prevotella maculosa	1	species	classified
MG_sample_5	MG	nf-mag	s__Robiginitomaculum antarcticum	1	species	classified
MG_sample_5	MG	nf-mag	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Alistipes excrementavium	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Alistipes finegoldii	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Bacteroides gallinarum	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Bdellovibrio bacteriovorus	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Bdellovibrio bacteriovorus_B	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Bilophila wadsworthia	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Butyrivibrio sp000423945	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Culturomica lanea	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Eisenbergiella tayi	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Enterocloster asparagiformis	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Enterocloster clostridioformis	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Faecalimonas sp000209385	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Hominimerdicola sp000621805	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Hungatella effluvii	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Hungatella hathewayi	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Kineothrix sp000403275	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Lacticaseibacillus paracasei	1	species	classified
MG_sample_6	MG	MetaWRAP	s__NK4A144 sp000424365	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Oribacterium parvum	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Papillibacter cinnamivorans	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Petralouisia sp000403255	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Porphyromonas gingivalis	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Porphyromonas_A cangingivalis	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Prevotella brevis	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Prevotella buccae	2	species	classified
MG_sample_6	MG	MetaWRAP	s__Prevotella maculosa	2	species	classified
MG_sample_6	MG	MetaWRAP	s__Prevotella pallens	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Prevotella scopos	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Robiginitomaculum antarcticum	1	species	classified
MG_sample_6	MG	MetaWRAP	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_6	MG	MetaflowX	s__Alistipes excrementavium	1	species	classified
MG_sample_6	MG	MetaflowX	s__Alistipes finegoldii	1	species	classified
MG_sample_6	MG	MetaflowX	s__Bacteroides fragilis	1	species	classified
MG_sample_6	MG	MetaflowX	s__Bacteroides gallinarum	1	species	classified
MG_sample_6	MG	MetaflowX	s__Bacteroides thetaiotaomicron	1	species	classified
MG_sample_6	MG	MetaflowX	s__Bdellovibrio bacteriovorus	1	species	classified
MG_sample_6	MG	MetaflowX	s__Bdellovibrio bacteriovorus_B	1	species	classified
MG_sample_6	MG	MetaflowX	s__Bilophila wadsworthia	1	species	classified
MG_sample_6	MG	MetaflowX	s__Butyrivibrio sp000423945	1	species	classified
MG_sample_6	MG	MetaflowX	s__Culturomica lanea	1	species	classified
MG_sample_6	MG	MetaflowX	s__Eisenbergiella tayi	1	species	classified
MG_sample_6	MG	MetaflowX	s__Enterocloster asparagiformis	1	species	classified
MG_sample_6	MG	MetaflowX	s__Enterocloster clostridioformis	1	species	classified
MG_sample_6	MG	MetaflowX	s__Faecalimonas sp000209385	1	species	classified
MG_sample_6	MG	MetaflowX	s__Hominimerdicola sp000621805	1	species	classified
MG_sample_6	MG	MetaflowX	s__Hungatella effluvii	1	species	classified
MG_sample_6	MG	MetaflowX	s__Hungatella hathewayi	1	species	classified
MG_sample_6	MG	MetaflowX	s__Kineothrix sp000403275	1	species	classified
MG_sample_6	MG	MetaflowX	s__Lacticaseibacillus paracasei	1	species	classified
MG_sample_6	MG	MetaflowX	s__Lactobacillus helveticus	1	species	classified
MG_sample_6	MG	MetaflowX	s__Lactobacillus kefiranofaciens	1	species	classified
MG_sample_6	MG	MetaflowX	s__NK4A144 sp000424365	1	species	classified
MG_sample_6	MG	MetaflowX	s__Oribacterium parvum	1	species	classified
MG_sample_6	MG	MetaflowX	s__Papillibacter cinnamivorans	1	species	classified
MG_sample_6	MG	MetaflowX	s__Petralouisia sp000403255	1	species	classified
MG_sample_6	MG	MetaflowX	s__Porphyromonas gingivalis	1	species	classified
MG_sample_6	MG	MetaflowX	s__Porphyromonas_A cangingivalis	1	species	classified
MG_sample_6	MG	MetaflowX	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_6	MG	MetaflowX	s__Prevotella brevis	1	species	classified
MG_sample_6	MG	MetaflowX	s__Prevotella buccae	1	species	classified
MG_sample_6	MG	MetaflowX	s__Prevotella maculosa	1	species	classified
MG_sample_6	MG	MetaflowX	s__Prevotella pallens	1	species	classified
MG_sample_6	MG	MetaflowX	s__Prevotella scopos	1	species	classified
MG_sample_6	MG	MetaflowX	s__Robiginitomaculum antarcticum	1	species	classified
MG_sample_6	MG	MetaflowX	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_6	MG	nf-mag	s__Alistipes excrementavium	1	species	classified
MG_sample_6	MG	nf-mag	s__Alistipes finegoldii	1	species	classified
MG_sample_6	MG	nf-mag	s__Bacteroides fragilis	2	species	classified
MG_sample_6	MG	nf-mag	s__Bacteroides ovatus	1	species	classified
MG_sample_6	MG	nf-mag	s__Bacteroides thetaiotaomicron	1	species	classified
MG_sample_6	MG	nf-mag	s__Bdellovibrio bacteriovorus	1	species	classified
MG_sample_6	MG	nf-mag	s__Bdellovibrio bacteriovorus_B	1	species	classified
MG_sample_6	MG	nf-mag	s__Bilophila wadsworthia	1	species	classified
MG_sample_6	MG	nf-mag	s__Butyrivibrio sp000423945	1	species	classified
MG_sample_6	MG	nf-mag	s__Culturomica lanea	1	species	classified
MG_sample_6	MG	nf-mag	s__Eisenbergiella tayi	1	species	classified
MG_sample_6	MG	nf-mag	s__Enterocloster asparagiformis	1	species	classified
MG_sample_6	MG	nf-mag	s__Enterocloster clostridioformis	1	species	classified
MG_sample_6	MG	nf-mag	s__Faecalimonas sp000209385	1	species	classified
MG_sample_6	MG	nf-mag	s__Hominimerdicola sp000621805	1	species	classified
MG_sample_6	MG	nf-mag	s__Hungatella effluvii	1	species	classified
MG_sample_6	MG	nf-mag	s__Hungatella hathewayi	1	species	classified
MG_sample_6	MG	nf-mag	s__Kineothrix sp000403275	1	species	classified
MG_sample_6	MG	nf-mag	s__Lacticaseibacillus paracasei	1	species	classified
MG_sample_6	MG	nf-mag	s__Lactobacillus helveticus	1	species	classified
MG_sample_6	MG	nf-mag	s__Ligilactobacillus acidipiscis	1	species	classified
MG_sample_6	MG	nf-mag	s__NK4A144 sp000424365	1	species	classified
MG_sample_6	MG	nf-mag	s__Oribacterium parvum	1	species	classified
MG_sample_6	MG	nf-mag	s__Papillibacter cinnamivorans	1	species	classified
MG_sample_6	MG	nf-mag	s__Petralouisia sp000403255	1	species	classified
MG_sample_6	MG	nf-mag	s__Porphyromonas gingivalis	1	species	classified
MG_sample_6	MG	nf-mag	s__Porphyromonas_A cangingivalis	1	species	classified
MG_sample_6	MG	nf-mag	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_6	MG	nf-mag	s__Prevotella brevis	1	species	classified
MG_sample_6	MG	nf-mag	s__Prevotella buccae	2	species	classified
MG_sample_6	MG	nf-mag	s__Prevotella maculosa	1	species	classified
MG_sample_6	MG	nf-mag	s__Prevotella pallens	1	species	classified
MG_sample_6	MG	nf-mag	s__Prevotella scopos	1	species	classified
MG_sample_6	MG	nf-mag	s__Robiginitomaculum antarcticum	1	species	classified
MG_sample_6	MG	nf-mag	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Akkermansia muciniphila_A	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Anaerotignum lactatifermentans	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Bacteroides fragilis	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Bdellovibrio bacteriovorus_B	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Bosea robiniae	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Culturomica lanea	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Enterocloster asparagiformis	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Hungatella hathewayi	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Lacticaseibacillus paracasei	2	species	classified
MG_sample_7	MG	MetaWRAP	s__Lactiplantibacillus plantarum	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Lactobacillus acidophilus	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Lactobacillus amylovorus	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Lactobacillus helveticus	2	species	classified
MG_sample_7	MG	MetaWRAP	s__Lactobacillus kefiranofaciens	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Latilactobacillus sakei	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Ligilactobacillus acidipiscis	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Ligilactobacillus agilis	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Loigolactobacillus coryniformis	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Porphyromonas_A sp001808555	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Prevotella buccae	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Prevotella maculosa	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Pseudobutyrivibrio sp900107545	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Secundilactobacillus pentosiphilus	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Sediminibacterium sp000515315	1	species	classified
MG_sample_7	MG	MetaWRAP	s__Streptococcus pneumoniae	1	species	classified
MG_sample_7	MG	MetaflowX	s__Akkermansia muciniphila_A	1	species	classified
MG_sample_7	MG	MetaflowX	s__Anaerotignum lactatifermentans	1	species	classified
MG_sample_7	MG	MetaflowX	s__Bacteroides fragilis	1	species	classified
MG_sample_7	MG	MetaflowX	s__Bacteroides ovatus	1	species	classified
